date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:21	90057/90057	---M-Z	200	added ('OK')	text/html	etag:%2215fc9-5fb92b9e45f59-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-sweetalert.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-sweetalert.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:21	84171/84171	---M-Z	200	added ('OK')	text/html	etag:%22148cb-5fb92b9eba69e-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-toastr.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-toastr.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:22	83190/83190	---M-Z	200	added ('OK')	text/html	etag:%22144f6-5fb92b915e440-gzip%22	https://yashadmin.dexignzone.com/xhtml/map-jqvmap.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/map-jqvmap.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:22	84155/84155	---M-Z	200	added ('OK')	text/html	etag:%22148bb-5fb92b9bda93e-gzip%22	https://yashadmin.dexignzone.com/xhtml/uc-lightgallery.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/uc-lightgallery.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:22	194834/194834	---M-Z	200	added ('OK')	text/html	etag:%222f912-5fb92ba9be779-gzip%22	https://yashadmin.dexignzone.com/xhtml/widget-basic.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/widget-basic.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:22	140318/140318	---M-Z	200	added ('OK')	text/html	etag:%222241e-5fb92b8be8917-gzip%22	https://yashadmin.dexignzone.com/xhtml/form-element.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/form-element.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:23	92087/92087	---M-Z	200	added ('OK')	text/html	etag:%22167b7-5fb92b8da563d-gzip%22	https://yashadmin.dexignzone.com/xhtml/form-wizard.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/form-wizard.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:23	82283/82283	---M-Z	200	added ('OK')	text/html	etag:%221416b-5fb92b8b31383-gzip%22	https://yashadmin.dexignzone.com/xhtml/form-ckeditor.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/form-ckeditor.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:23	93354/93354	---M-Z	200	added ('OK')	text/html	etag:%2216caa-5fb92b8c6e99c-gzip%22	https://yashadmin.dexignzone.com/xhtml/form-pickers.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/form-pickers.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:23	97764/97764	---M-Z	200	added ('OK')	text/html	etag:%2217de4-5fb92b8d1cea8-gzip%22	https://yashadmin.dexignzone.com/xhtml/form-validation.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/form-validation.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:24	177977/177977	---M-Z	200	added ('OK')	text/html	etag:%222b739-5fb92b99dc921-gzip%22	https://yashadmin.dexignzone.com/xhtml/table-bootstrap-basic.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/table-bootstrap-basic.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:24	311695/311695	---M-Z	200	added ('OK')	text/html	etag:%224c18f-5fb92b9aaffed-gzip%22	https://yashadmin.dexignzone.com/xhtml/table-datatable-basic.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/table-datatable-basic.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:24	3794/3794	---M-Z	200	added ('OK')	text/html	etag:%22ed2-5fb92b9621026-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-register.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-register.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:24	2054/2054	---M-Z	200	added ('OK')	text/html	etag:%22806-5fb92b91d9116-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-error-400.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-error-400.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:24	2130/2130	---M-Z	200	added ('OK')	text/html	etag:%22852-5fb92b9271a7a-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-error-403.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-error-403.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:25	2156/2156	---M-Z	200	added ('OK')	text/html	etag:%2286c-5fb92b92ec368-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-error-404.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-error-404.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:25	2266/2266	---M-Z	200	added ('OK')	text/html	etag:%228da-5fb92b9386054-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-error-500.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-error-500.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:25	2178/2178	---M-Z	200	added ('OK')	text/html	etag:%22882-5fb92b93fea02-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-error-503.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-error-503.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:25	2929/2929	---M-Z	200	added ('OK')	text/html	etag:%22b71-5fb92b950fd14-gzip%22	https://yashadmin.dexignzone.com/xhtml/page-lock-screen.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/page-lock-screen.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
12:18:26	81681/81681	---M-Z	200	added ('OK')	text/html	etag:%2213f11-5fb92b8ab9d5d-gzip%22	https://yashadmin.dexignzone.com/xhtml/empty-page.html	C:/My%20Web%20Sites/Yash/yashadmin.dexignzone.com/xhtml/empty-page.html	(from https://yashadmin.dexignzone.com/xhtml/index-4.html)
